checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_task_partitions,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,offset_task_partitions,partition_block_size,partition_chunk,partition_schedule,partition_task_blocks,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44552322.802319,2.244552,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,308448382.655288,0.324203,2.572156,38877884.445802
12347604091913951299,2033051395823430535,skewed_90_1,0,173507209024,auto,8,8,32,44463605.145451,2.249030,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,319638204.008691,0.312854,2.565098,38984859.821496
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,481687025.573359,0.207604,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,278984710.435387,0.358443,0.569213,175681132.430796
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,493203710.893436,0.202756,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,286019110.031211,0.349627,0.555926,179880061.176607
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,472032972.669700,0.211850,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,288953712.371011,0.346076,0.561589,178066039.791601
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,510817862.661465,0.195764,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,279028537.242141,0.358386,0.557350,179420365.625647
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,482259559.744040,0.207357,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,276856857.435210,0.361197,0.571598,174948278.133471
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,4,32,481575299.584052,0.207652,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,289389826.035435,0.345555,0.556511,179691095.041637
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,504778574.295312,0.198107,1000000,50000000,50000000,2,2,32768,0,auto,4,4,64,288271777.146122,0.346895,0.548145,182433369.881790
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,8,32,506308748.883755,0.197508,1000000,50000000,50000000,4,4,32768,0,auto,4,4,64,289279371.162988,0.345687,0.546759,182896076.627422
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,193605036.054860,0.516515,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,289728085.847656,0.345151,0.865002,115606609.028708
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,4,32,190203260.891854,0.525753,1000000,50000000,50000000,4,4,32768,0,auto,2,2,64,299179070.342254,0.334248,0.863095,115862071.370682
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,8,8,32,99876389.899262,1.001238,1000000,50000000,50000000,2,2,32768,0,auto,2,2,64,294313119.506767,0.339774,1.345033,74347614.054692
