checksum1,checksum2,dataset_type,join_chunk,join_count,join_schedule,join_task_grain,join_threads,join_throughput,join_time,max_key,nr,ns,offset_task_grain,partition_block_size,partition_chunk,partition_schedule,partition_task_grain,partition_threads,partition_throughput,partition_time,time_sec,total_throughput
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,505470555.408638,0.197835,1000000,50000000,50000000,2,32768,0,auto,2,64,277349551.000527,0.360556,0.561624,178055186.434279
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,500969204.447847,0.199613,1000000,50000000,50000000,4,32768,0,auto,2,64,288118177.249237,0.347080,0.549955,181833161.551690
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,508130290.416028,0.196800,1000000,50000000,50000000,2,32768,0,auto,2,64,290147118.450081,0.344653,0.544656,183602293.519006
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,500355125.065083,0.199858,1000000,50000000,50000000,4,32768,0,auto,2,64,289052473.420188,0.345958,0.549111,182112631.703756
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,526249523.149362,0.190024,1000000,50000000,50000000,2,32768,0,auto,4,64,277415988.575443,0.360469,0.553749,180587244.894335
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,4,32,497728027.041975,0.200913,1000000,50000000,50000000,4,32768,0,auto,4,64,284941323.268293,0.350949,0.555418,180044464.438098
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,506896959.344756,0.197279,1000000,50000000,50000000,2,32768,0,auto,4,64,278333524.982059,0.359281,0.559724,178659364.661264
6185417096973469475,16931092769743058723,uniform,0,2499986166,auto,8,32,500701871.157775,0.199720,1000000,50000000,50000000,4,32768,0,auto,4,64,291073698.334262,0.343556,0.546934,182837273.713333
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,606392968.360995,0.164910,1000000,50000000,50000000,2,32768,0,auto,2,64,288966782.876110,0.346061,0.514524,194354248.021244
12610816366499644757,12079717592018431889,skewed_90_5,0,40578723119,auto,4,32,520133031.060474,0.192259,1000000,50000000,50000000,4,32768,0,auto,2,64,292390784.436735,0.342008,0.537561,186025415.587841
